centroid,beat_num,district,distance_value,distance,start_address,start_lat,start_lng,end_address,end_lat,end_lng,time,time_text,date
"(41.8191731259, -87.6942577945)",214,2,10464,6.5 mi,"2725 W 41st St, Chicago, IL 60632, USA",41.8192801,-87.69426059999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3233,54 mins,02/25/2016
"(41.8023440785, -87.7501596342)",815,8,12974,8.1 mi,"4901-4999 S Leclaire Ave, Chicago, IL 60638, USA",41.8023409,-87.7503426,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3655,1 hour 1 min,02/25/2016
"(41.8023440785, -87.7501596342)",815,8,18022,11.2 mi,"4901-4999 S Leclaire Ave, Chicago, IL 60638, USA",41.8023409,-87.7503426,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,4218,1 hour 10 mins,02/25/2016
"(41.8088259799, -87.5948095808)",925,9,5426,3.4 mi,"4745 S Kimbark Ave, Chicago, IL 60615, USA",41.80835949999999,-87.595199,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1612,27 mins,02/25/2016
"(41.8088259799, -87.5948095808)",925,9,15253,9.5 mi,"4745 S Kimbark Ave, Chicago, IL 60615, USA",41.80835949999999,-87.595199,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3644,1 hour 1 min,02/25/2016
"(41.8131149998, -87.6103275352)",224,2,3828,2.4 mi,"629 E 45th St, Chicago, IL 60653, USA",41.8131139,-87.610328,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1313,22 mins,02/25/2016
"(41.8131149998, -87.6103275352)",224,2,14052,8.7 mi,"629 E 45th St, Chicago, IL 60653, USA",41.8131139,-87.610328,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3665,1 hour 1 min,02/25/2016
"(41.8128457319, -87.6233641605)",924,9,2287,1.4 mi,"39-99 E 45th St, Chicago, IL 60653, USA",41.81309359999999,-87.62337149999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,615,10 mins,02/25/2016
"(41.8128457319, -87.6233641605)",924,9,13692,8.5 mi,"39-99 E 45th St, Chicago, IL 60653, USA",41.81309359999999,-87.62337149999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3413,57 mins,02/25/2016
"(41.8100230055, -87.6939702202)",1012,10,8201,5.1 mi,"2731-2799 W 46th St, Chicago, IL 60632, USA",41.8100698,-87.69397099999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2437,41 mins,02/25/2016
"(41.8100230055, -87.6939702202)",1012,10,12960,8.1 mi,"2731-2799 W 46th St, Chicago, IL 60632, USA",41.81002429999999,-87.69416810000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3282,55 mins,02/25/2016
"(41.805842175, -87.6101482688)",921,9,4627,2.9 mi,"4901 S Champlain Ave, Chicago, IL 60615, USA",41.8058369,-87.6101204,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1497,25 mins,02/25/2016
"(41.805842175, -87.6101482688)",921,9,14875,9.2 mi,"4901 S Champlain Ave, Chicago, IL 60615, USA",41.8058369,-87.6101204,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3336,56 mins,02/25/2016
"(41.8056310555, -87.6238264033)",225,2,3062,1.9 mi,"40-98 E 49th St, Chicago, IL 60615, USA",41.8056187,-87.6238257,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,751,13 mins,02/25/2016
"(41.8056310555, -87.6238264033)",225,2,14575,9.1 mi,"40-98 E 49th St, Chicago, IL 60615, USA",41.8056187,-87.6238257,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3529,59 mins,02/25/2016
"(41.8015127305, -87.6381717787)",814,8,4191,2.6 mi,"447 W 51st St, Chicago, IL 60609, USA",41.8017451,-87.6376363,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1148,19 mins,02/25/2016
"(41.8015127305, -87.6381717787)",814,8,15950,9.9 mi,"447 W 51st St, Chicago, IL 60609, USA",41.8017451,-87.6376363,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3443,57 mins,02/25/2016
"(41.8050918626, -87.655157714)",222,2,5164,3.2 mi,"4855 S Racine Ave, Chicago, IL 60609, USA",41.8053246,-87.6550446,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1747,29 mins,02/25/2016
"(41.8050918626, -87.655157714)",222,2,11297,7.0 mi,"4858 S Racine Ave, Chicago, IL 60609, USA",41.8050862,-87.65515119999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3166,53 mins,02/25/2016
"(41.8048697247, -87.6743200283)",221,2,6885,4.3 mi,"1931-1999 W 49th St, Chicago, IL 60609, USA",41.8048681,-87.67432,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2019,34 mins,02/25/2016
"(41.8048697247, -87.6743200283)",221,2,11284,7.0 mi,"1931-1999 W 49th St, Chicago, IL 60609, USA",41.8048681,-87.67432,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3148,52 mins,02/25/2016
"(41.7990939951, -87.6936843437)",922,9,16017,10.0 mi,"5201 S California Ave, Chicago, IL 60632, USA",41.7990761,-87.6938248,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1598,27 mins,02/25/2016
"(41.7990939951, -87.6936843437)",922,9,13206,8.2 mi,"5201 S California Ave, Chicago, IL 60632, USA",41.7990761,-87.6938248,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3248,54 mins,02/25/2016
"(41.7986389434, -87.5877460885)",223,2,7912,4.9 mi,"S Lake Park Ave, Chicago, IL 60615, USA",41.79863890000001,-87.5877532,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2229,37 mins,02/25/2016
"(41.7986389434, -87.5877460885)",223,2,15276,9.5 mi,"S Lake Park Ave, Chicago, IL 60615, USA",41.79863890000001,-87.5877532,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3311,55 mins,02/25/2016
"(41.7954210896, -87.6081358134)",935,9,6637,4.1 mi,"Payne Dr, Chicago, IL 60615, USA",41.7954175,-87.6077068,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1451,24 mins,02/25/2016
"(41.7954210896, -87.6081358134)",935,9,15772,9.8 mi,"Payne Dr, Chicago, IL 60615, USA",41.7954175,-87.6077068,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3136,52 mins,02/25/2016
"(41.7965874751, -87.619269357)",933,9,5222,3.2 mi,"306 E 54th St, Chicago, IL 60615, USA",41.796572,-87.6192779,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1095,18 mins,02/25/2016
"(41.7965874751, -87.619269357)",933,9,15581,9.7 mi,"306 E 54th St, Chicago, IL 60615, USA",41.796572,-87.6192779,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3406,57 mins,02/25/2016
"(41.7964570376, -87.6266626627)",931,9,4412,2.7 mi,"1-25 W 54th St, Chicago, IL 60609, USA",41.7963829,-87.62666,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1011,17 mins,02/25/2016
"(41.7964570376, -87.6266626627)",931,9,15374,9.6 mi,"1-25 W 54th St, Chicago, IL 60609, USA",41.7963829,-87.62666,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3049,51 mins,02/25/2016
"(41.7976247567, -87.6549644199)",923,9,6022,3.7 mi,"5303 S Racine Ave, Chicago, IL 60609, USA",41.7976265,-87.65483090000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1878,31 mins,02/25/2016
"(41.7976247567, -87.6549644199)",923,9,12951,8.0 mi,"5300-5398 S Racine Ave, Chicago, IL 60609, USA",41.797625,-87.6549606,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2996,50 mins,02/25/2016
"(41.7973840342, -87.6741387807)",1234,12,8437,5.2 mi,"5303 S Damen Ave, Chicago, IL 60609, USA",41.7973816,-87.6744018,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2082,35 mins,02/25/2016
"(41.7973840342, -87.6741387807)",1234,12,12128,7.5 mi,"5303 S Damen Ave, Chicago, IL 60609, USA",41.7973816,-87.6744018,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3144,52 mins,02/25/2016
"(41.7924783025, -87.713339471)",234,2,12026,7.5 mi,"3600 W 55th Pl, Chicago, IL 60629, USA",41.7924315,-87.7135402,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,2998,50 mins,02/25/2016
"(41.7924783025, -87.713339471)",234,2,16358,10.2 mi,"3600 W 55th Pl, Chicago, IL 60629, USA",41.7924315,-87.7135402,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3979,1 hour 6 mins,02/25/2016
"(41.7918701607, -87.7820046303)",1124,11,15186,9.4 mi,"5514 S Narragansett Ave, Chicago, IL 60638, USA",41.7918628,-87.7820047,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3881,1 hour 5 mins,02/25/2016
"(41.7918701607, -87.7820046303)",1124,11,20235,12.6 mi,"5514 S Narragansett Ave, Chicago, IL 60638, USA",41.7918628,-87.7820047,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,4404,1 hour 13 mins,02/25/2016
"(41.7901651984, -87.5957033189)",233,2,7361,4.6 mi,"5763-5799 S Woodlawn Ave, Chicago, IL 60637, USA",41.7901556,-87.59642819999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,2180,36 mins,02/25/2016
"(41.7901651984, -87.5957033189)",233,2,18186,11.3 mi,"5763-5799 S Woodlawn Ave, Chicago, IL 60637, USA",41.7901556,-87.59642819999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3876,1 hour 5 mins,02/25/2016
"(41.7869876711, -87.6377930665)",231,2,5868,3.6 mi,"501 S Normal Blvd, Chicago, IL 60621, USA",41.7870789,-87.6377716,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1087,18 mins,02/25/2016
"(41.7869876711, -87.6377930665)",231,2,14773,9.2 mi,"486-498 W 59th St, Chicago, IL 60621, USA",41.7872314,-87.6375504,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3230,54 mins,02/25/2016
"(41.8737856367, -87.7499263934)",113,1,19370,12.0 mi,"5001-5051 W Congress Pkwy, Chicago, IL 60644, USA",41.87400160000001,-87.7499314,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3260,54 mins,02/25/2016
"(41.8737856367, -87.7499263934)",113,1,10958,6.8 mi,"5001-5051 W Congress Pkwy, Chicago, IL 60644, USA",41.87400160000001,-87.7499314,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2623,44 mins,02/25/2016
"(41.8785742004, -87.6912964569)",934,9,10749,6.7 mi,"192-198 S Rockwell St, Chicago, IL 60612, USA",41.8785768,-87.69110549999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2048,34 mins,02/25/2016
"(41.8785742004, -87.6912964569)",934,9,4250,2.6 mi,"192-198 S Rockwell St, Chicago, IL 60612, USA",41.8785768,-87.69110549999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1728,29 mins,02/25/2016
"(41.8786466146, -87.7030643146)",932,9,12366,7.7 mi,"140 S Albany Ave, Chicago, IL 60612, USA",41.8785474,-87.70360459999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2381,40 mins,02/25/2016
"(41.8786466146, -87.7030643146)",932,9,5111,3.2 mi,"140 S Albany Ave, Chicago, IL 60612, USA",41.8785474,-87.70360459999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1886,31 mins,02/25/2016
"(41.8775711778, -87.6275296779)",822,8,5553,3.5 mi,"326 S State St, Chicago, IL 60604, USA",41.8774522,-87.62779259999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,816,14 mins,02/25/2016
"(41.8775711778, -87.6275296779)",822,8,4705,2.9 mi,"301-333 S State St, Chicago, IL 60604, USA",41.8775692,-87.627665,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1456,24 mins,02/25/2016
"(41.8724753197, -87.6658485642)",1024,10,11906,7.4 mi,"1512 S Laflin St, Chicago, IL 60608, USA",41.8725807,-87.66538919999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2470,41 mins,02/25/2016
"(41.8724753197, -87.6658485642)",1024,10,3065,1.9 mi,"1512 S Laflin St, Chicago, IL 60608, USA",41.8725807,-87.66538919999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,896,15 mins,02/25/2016
"(41.8733265794, -87.6801528725)",811,8,9738,6.1 mi,"2226 W Flournoy St, Chicago, IL 60612, USA",41.8732129,-87.68015059999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2048,34 mins,02/25/2016
"(41.8733265794, -87.6801528725)",811,8,4383,2.7 mi,"2226 W Flournoy St, Chicago, IL 60612, USA",41.8732129,-87.68015059999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1535,26 mins,02/25/2016
"(41.8715278427, -87.7059987657)",235,2,12008,7.5 mi,"745 S Kedzie Ave, Chicago, IL 60612, USA",41.871534,-87.70582759999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2138,36 mins,02/25/2016
"(41.8715278427, -87.7059987657)",235,2,5961,3.7 mi,"731-737 S Kedzie Ave, Chicago, IL 60612, USA",41.8717957,-87.7057724,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1408,23 mins,02/25/2016
"(41.871740087, -87.716815499)",2515,25,15021,9.3 mi,"3628 W Lexington St, Chicago, IL 60624, USA",41.8717457,-87.71681509999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3080,51 mins,02/25/2016
"(41.871740087, -87.716815499)",2515,25,6867,4.3 mi,"3628 W Lexington St, Chicago, IL 60624, USA",41.8717457,-87.71681509999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2528,42 mins,02/25/2016
"(41.8716034377, -87.7278045037)",1814,18,13712,8.5 mi,"721-723 S Karlov Ave, Chicago, IL 60624, USA",41.8716028,-87.7278177,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2372,40 mins,02/25/2016
"(41.8716034377, -87.7278045037)",1814,18,14345,8.9 mi,"721-723 S Karlov Ave, Chicago, IL 60624, USA",41.8716028,-87.7278177,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2504,42 mins,02/25/2016
"(41.8714461537, -87.7388134822)",711,7,16292,10.1 mi,"4501-4527 W Lexington St, Chicago, IL 60624, USA",41.8714964,-87.73881449999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2882,48 mins,02/25/2016
"(41.8714461537, -87.7388134822)",711,7,9744,6.1 mi,"4501-4527 W Lexington St, Chicago, IL 60624, USA",41.8714964,-87.73881449999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2905,48 mins,02/25/2016
"(41.8715918381, -87.6297997718)",1231,12,5591,3.5 mi,"864 S Park Terrace, Chicago, IL 60605, USA",41.8715966,-87.62959409999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1016,17 mins,02/25/2016
"(41.8715918381, -87.6297997718)",1231,12,5557,3.5 mi,"864 S Park Terrace, Chicago, IL 60605, USA",41.8715966,-87.62959409999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1677,28 mins,02/25/2016
"(41.8712740736, -87.6935471981)",1533,15,13948,8.7 mi,"731-799 S Washtenaw Ave, Chicago, IL 60612, USA",41.8712733,-87.69358820000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1226,20 mins,02/25/2016
"(41.8712740736, -87.6935471981)",1533,15,6373,4.0 mi,"731-799 S Washtenaw Ave, Chicago, IL 60612, USA",41.8712733,-87.69358820000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1207,20 mins,02/25/2016
"(41.8676476924, -87.639634462)",1125,11,5422,3.4 mi,"1179-1199 S Canal St, Chicago, IL 60607, USA",41.8676468,-87.63921959999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1377,23 mins,02/25/2016
"(41.8676476924, -87.639634462)",1125,11,5709,3.5 mi,"1176 S Canal St, Chicago, IL 60607, USA",41.8676691,-87.6392195,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1750,29 mins,02/25/2016
"(41.857936852, -87.6161566924)",1225,12,4176,2.6 mi,"E 18th Dr, Chicago, IL 60605, USA",41.8580875,-87.6162307,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1438,24 mins,02/25/2016
"(41.857936852, -87.6161566924)",1225,12,9992,6.2 mi,"E 18th Dr, Chicago, IL 60605, USA",41.8580875,-87.6162307,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3570,1 hour 0 mins,02/25/2016
"(41.8585052041, -87.6282009019)",1134,11,3239,2.0 mi,"1717-1719 S Dearborn St, Chicago, IL 60616, USA",41.8584992,-87.6287394,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,908,15 mins,02/25/2016
"(41.8585052041, -87.6282009019)",1134,11,9237,5.7 mi,"1717-1719 S Dearborn St, Chicago, IL 60616, USA",41.8584992,-87.6287394,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2988,50 mins,02/25/2016
"(41.862355193, -87.6702402831)",1133,11,8629,5.4 mi,"1401-1427 S Wood St, Chicago, IL 60608, USA",41.86234,-87.67121829999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2658,44 mins,02/25/2016
"(41.862355193, -87.6702402831)",1133,11,4290,2.7 mi,"1401-1427 S Wood St, Chicago, IL 60608, USA",41.86234,-87.67121829999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1519,25 mins,02/25/2016
"(41.8588603968, -87.6912177353)",1132,11,8967,5.6 mi,"1610-1698 S Rockwell St, Chicago, IL 60608, USA",41.8588671,-87.69075199999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2070,35 mins,02/25/2016
"(41.8588603968, -87.6912177353)",1132,11,6267,3.9 mi,"1610-1698 S Rockwell St, Chicago, IL 60608, USA",41.8588671,-87.69075199999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1802,30 mins,02/25/2016
"(41.8594970562, -87.7020875268)",1131,11,12251,7.6 mi,"1401 S Sacramento Dr, Chicago, IL 60623, USA",41.8595795,-87.7018671,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3335,56 mins,02/25/2016
"(41.8594970562, -87.7020875268)",1131,11,8860,5.5 mi,"1401 S Sacramento Dr, Chicago, IL 60623, USA",41.8595795,-87.7018671,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2171,36 mins,02/25/2016
"(41.8610623179, -87.7117533347)",123,1,13295,8.3 mi,"1448 S Trumbull Ave, Chicago, IL 60623, USA",41.8610643,-87.71160019999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3685,1 hour 1 min,02/25/2016
"(41.8610623179, -87.7117533347)",123,1,7851,4.9 mi,"1448 S Trumbull Ave, Chicago, IL 60623, USA",41.8610643,-87.71160019999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2680,45 mins,02/25/2016
"(41.8633960838, -87.7275705515)",2532,25,17361,10.8 mi,"1328-1330 S Karlov Ave, Chicago, IL 60623, USA",41.8633966,-87.72753349999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3356,56 mins,02/25/2016
"(41.8633960838, -87.7275705515)",2532,25,8948,5.6 mi,"1328-1330 S Karlov Ave, Chicago, IL 60623, USA",41.8633966,-87.72753349999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2719,45 mins,02/25/2016
"(41.8561776609, -87.7200057938)",1135,11,17852,11.1 mi,"1832 S Hamlin Ave, Chicago, IL 60623, USA",41.8561785,-87.7199552,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3145,52 mins,02/25/2016
"(41.8561776609, -87.7200057938)",1135,11,9539,5.9 mi,"1832 S Hamlin Ave, Chicago, IL 60623, USA",41.8561785,-87.7199552,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2542,42 mins,02/25/2016
"(41.856018541, -87.732220973)",124,1,19049,11.8 mi,"1821-1823 S Kildare Ave, Chicago, IL 60623, USA",41.8560087,-87.7325461,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,3164,53 mins,02/25/2016
"(41.856018541, -87.732220973)",124,1,10621,6.6 mi,"1821-1823 S Kildare Ave, Chicago, IL 60623, USA",41.8560087,-87.7325461,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2027,34 mins,02/25/2016
"(41.8468005764, -87.6371908741)",132,1,3268,2.0 mi,"520 W 25th Pl, Chicago, IL 60616, USA",41.84635979999999,-87.63725769999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1367,23 mins,02/25/2016
"(41.8468005764, -87.6371908741)",132,1,9942,6.2 mi,"2501-2579 S Stewart Ave, Chicago, IL 60616, USA",41.8468085,-87.6365811,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3400,57 mins,02/25/2016
"(41.853560346, -87.6520128614)",1812,18,4937,3.1 mi,"1001-1029 W 21st St, Chicago, IL 60608, USA",41.8538641,-87.6520226,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1340,22 mins,02/25/2016
"(41.853560346, -87.6520128614)",1812,18,6053,3.8 mi,"1001-1029 W 21st St, Chicago, IL 60608, USA",41.8538641,-87.6520226,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2304,38 mins,02/25/2016
"(41.8557698182, -87.6754049139)",1233,12,14052,8.7 mi,"1951 W 19th St, Chicago, IL 60608, USA",41.85583279999999,-87.6754064,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2496,42 mins,02/25/2016
"(41.8557698182, -87.6754049139)",1233,12,5745,3.6 mi,"1951 W 19th St, Chicago, IL 60608, USA",41.85583279999999,-87.6754064,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1728,29 mins,02/25/2016
"(41.8498039986, -87.7103281932)",1023,10,11096,6.9 mi,"3401-3429 W 23rd St, Chicago, IL 60623, USA",41.84988,-87.7103293,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2807,47 mins,02/25/2016
"(41.8498039986, -87.7103281932)",1023,10,8834,5.5 mi,"3401-3429 W 23rd St, Chicago, IL 60623, USA",41.84988,-87.7103293,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2173,36 mins,02/25/2016
"(41.8455248453, -87.6826328908)",1022,10,7176,4.5 mi,"2531-2599 S Oakley Ave, Chicago, IL 60608, USA",41.8455247,-87.6829769,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1690,28 mins,02/25/2016
"(41.8455248453, -87.6826328908)",1022,10,6646,4.1 mi,"2531-2599 S Oakley Ave, Chicago, IL 60608, USA",41.8455247,-87.6829769,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1825,30 mins,02/25/2016
"(41.8425106664, -87.7002081908)",1021,10,9048,5.6 mi,"2702 S Sacramento Ave, Chicago, IL 60623, USA",41.842513,-87.7000616,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,2474,41 mins,02/25/2016
"(41.8425106664, -87.7002081908)",1021,10,8329,5.2 mi,"2702 S Sacramento Ave, Chicago, IL 60623, USA",41.842513,-87.7000616,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3201,53 mins,02/25/2016
"(41.8478640211, -87.7271057612)",2531,25,11147,6.9 mi,"4100-4138 W 24th St, Chicago, IL 60623, USA",41.8478656,-87.7271061,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,3135,52 mins,02/25/2016
"(41.8478640211, -87.7271057612)",2531,25,10470,6.5 mi,"4100-4138 W 24th St, Chicago, IL 60623, USA",41.8478656,-87.7271061,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3289,55 mins,02/25/2016
"(41.8397405203, -87.6545901719)",1011,10,3301,2.1 mi,"3051 Ma Benton Ln, Chicago, IL 60608, USA",41.8397176,-87.6546394,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1310,22 mins,02/25/2016
"(41.8397405203, -87.6545901719)",1011,10,8278,5.1 mi,"3051 Ma Benton Ln, Chicago, IL 60608, USA",41.8397176,-87.6546394,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,2947,49 mins,02/25/2016
"(41.8429401521, -87.6190095226)",1014,10,2365,1.5 mi,"2822 S Calumet Ave, Chicago, IL 60616, USA",41.8429429,-87.6187906,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,1185,20 mins,02/25/2016
"(41.8429401521, -87.6190095226)",1014,10,10342,6.4 mi,"2822 S Calumet Ave, Chicago, IL 60616, USA",41.8429429,-87.6187906,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,3413,57 mins,02/25/2016
