centroid,beat_num,district,distance_value,distance,start_address,start_lat,start_lng,end_address,end_lat,end_lng,time,time_text,date
"(41.8023440785, -87.7501596342)",815,8,20320,12.6 mi,"4901-4999 S Leclaire Ave, Chicago, IL 60638, USA",41.8023409,-87.7503426,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1545,26 mins,02/25/2016
"(41.8088259799, -87.5948095808)",925,9,9705,6.0 mi,"4745 S Kimbark Ave, Chicago, IL 60615, USA",41.80835949999999,-87.595199,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,655,11 mins,02/25/2016
"(41.8088259799, -87.5948095808)",925,9,15701,9.8 mi,"4745 S Kimbark Ave, Chicago, IL 60615, USA",41.80835949999999,-87.595199,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1288,21 mins,02/25/2016
"(41.8131149998, -87.6103275352)",224,2,3375,2.1 mi,"629 E 45th St, Chicago, IL 60653, USA",41.8131139,-87.610328,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,478,8 mins,02/25/2016
"(41.8131149998, -87.6103275352)",224,2,13529,8.4 mi,"629 E 45th St, Chicago, IL 60653, USA",41.8131139,-87.610328,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1180,20 mins,02/25/2016
"(41.8128457319, -87.6233641605)",924,9,2274,1.4 mi,"39-99 E 45th St, Chicago, IL 60653, USA",41.81309359999999,-87.62337149999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,285,5 mins,02/25/2016
"(41.8128457319, -87.6233641605)",924,9,12429,7.7 mi,"39-99 E 45th St, Chicago, IL 60653, USA",41.81309359999999,-87.62337149999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,976,16 mins,02/25/2016
"(41.8100230055, -87.6939702202)",1012,10,7803,4.8 mi,"2731-2799 W 46th St, Chicago, IL 60632, USA",41.8100698,-87.69397099999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,994,17 mins,02/25/2016
"(41.8100230055, -87.6939702202)",1012,10,10648,6.6 mi,"2731-2799 W 46th St, Chicago, IL 60632, USA",41.8100698,-87.69397099999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1546,26 mins,02/25/2016
"(41.805842175, -87.6101482688)",921,9,4188,2.6 mi,"4901 S Champlain Ave, Chicago, IL 60615, USA",41.8058369,-87.6101204,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,591,10 mins,02/25/2016
"(41.805842175, -87.6101482688)",921,9,14445,9.0 mi,"4901 S Champlain Ave, Chicago, IL 60615, USA",41.8058369,-87.6101204,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1230,21 mins,02/25/2016
"(41.8056310555, -87.6238264033)",225,2,3050,1.9 mi,"40-98 E 49th St, Chicago, IL 60615, USA",41.8056187,-87.6238257,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,377,6 mins,02/25/2016
"(41.8056310555, -87.6238264033)",225,2,13306,8.3 mi,"40-98 E 49th St, Chicago, IL 60615, USA",41.8056187,-87.6238257,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1026,17 mins,02/25/2016
"(41.8015127305, -87.6381717787)",814,8,4105,2.6 mi,"467 W 51st St, Chicago, IL 60609, USA",41.8017348,-87.63820179999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,377,6 mins,02/25/2016
"(41.8015127305, -87.6381717787)",814,8,13819,8.6 mi,"467 W 51st St, Chicago, IL 60609, USA",41.8017348,-87.63820179999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1065,18 mins,02/25/2016
"(41.8050918626, -87.655157714)",222,2,5089,3.2 mi,"4858 S Racine Ave, Chicago, IL 60609, USA",41.8050862,-87.65515119999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,497,8 mins,02/25/2016
"(41.8050918626, -87.655157714)",222,2,14803,9.2 mi,"4858 S Racine Ave, Chicago, IL 60609, USA",41.8050862,-87.65515119999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1185,20 mins,02/25/2016
"(41.8048697247, -87.6743200283)",221,2,6678,4.1 mi,"1931-1999 W 49th St, Chicago, IL 60609, USA",41.8048681,-87.67432,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,797,13 mins,02/25/2016
"(41.8048697247, -87.6743200283)",221,2,16392,10.2 mi,"1931-1999 W 49th St, Chicago, IL 60609, USA",41.8048681,-87.67432,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1485,25 mins,02/25/2016
"(41.7990939951, -87.6936843437)",922,9,10223,6.4 mi,"2731-2799 W 52nd St, Chicago, IL 60632, USA",41.7991681,-87.69368589999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,993,17 mins,02/25/2016
"(41.7990939951, -87.6936843437)",922,9,11860,7.4 mi,"2731-2799 W 52nd St, Chicago, IL 60632, USA",41.7991681,-87.69368589999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1696,28 mins,02/25/2016
"(41.7986389434, -87.5877460885)",223,2,10528,6.5 mi,"S Lake Park Ave, Chicago, IL 60615, USA",41.79863890000001,-87.5877532,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,718,12 mins,02/25/2016
"(41.7986389434, -87.5877460885)",223,2,16524,10.3 mi,"S Lake Park Ave, Chicago, IL 60615, USA",41.79863890000001,-87.5877532,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1351,23 mins,02/25/2016
"(41.7954210896, -87.6081358134)",935,9,6406,4.0 mi,"Payne Dr, Chicago, IL 60615, USA",41.79532589999999,-87.6072958,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,534,9 mins,02/25/2016
"(41.7954210896, -87.6081358134)",935,9,16121,10.0 mi,"Payne Dr, Chicago, IL 60615, USA",41.79532589999999,-87.6072958,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1221,20 mins,02/25/2016
"(41.7965874751, -87.619269357)",933,9,5435,3.4 mi,"306 E 54th St, Chicago, IL 60615, USA",41.796572,-87.6192779,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,463,8 mins,02/25/2016
"(41.7965874751, -87.619269357)",933,9,15150,9.4 mi,"306 E 54th St, Chicago, IL 60615, USA",41.796572,-87.6192779,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1150,19 mins,02/25/2016
"(41.7964570376, -87.6266626627)",931,9,4825,3.0 mi,"1-25 W 54th St, Chicago, IL 60609, USA",41.7963829,-87.62666,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,355,6 mins,02/25/2016
"(41.7964570376, -87.6266626627)",931,9,14540,9.0 mi,"1-25 W 54th St, Chicago, IL 60609, USA",41.7963829,-87.62666,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1042,17 mins,02/25/2016
"(41.7976247567, -87.6549644199)",923,9,6776,4.2 mi,"5300-5398 S Racine Ave, Chicago, IL 60609, USA",41.797625,-87.6549606,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,562,9 mins,02/25/2016
"(41.7976247567, -87.6549644199)",923,9,16491,10.2 mi,"5300-5398 S Racine Ave, Chicago, IL 60609, USA",41.797625,-87.6549606,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1249,21 mins,02/25/2016
"(41.7973840342, -87.6741387807)",1234,12,8391,5.2 mi,"5303 S Damen Ave, Chicago, IL 60609, USA",41.7973816,-87.6744018,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,757,13 mins,02/25/2016
"(41.7973840342, -87.6741387807)",1234,12,18106,11.3 mi,"5303 S Damen Ave, Chicago, IL 60609, USA",41.7973816,-87.6744018,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1444,24 mins,02/25/2016
"(41.7924783025, -87.713339471)",234,2,13052,8.1 mi,"3600 W 55th Pl, Chicago, IL 60629, USA",41.7924315,-87.7135402,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1134,19 mins,02/25/2016
"(41.7924783025, -87.713339471)",234,2,17845,11.1 mi,"3600 W 55th Pl, Chicago, IL 60629, USA",41.7924315,-87.7135402,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1789,30 mins,02/25/2016
"(41.7918701607, -87.7820046303)",1124,11,16960,10.5 mi,"5514 S Narragansett Ave, Chicago, IL 60638, USA",41.7918628,-87.7820047,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1108,18 mins,02/25/2016
"(41.7918701607, -87.7820046303)",1124,11,21754,13.5 mi,"5514 S Narragansett Ave, Chicago, IL 60638, USA",41.7918628,-87.7820047,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1762,29 mins,02/25/2016
"(41.7901651984, -87.5957033189)",233,2,7422,4.6 mi,"5763-5799 S Woodlawn Ave, Chicago, IL 60637, USA",41.7901556,-87.59642819999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,797,13 mins,02/25/2016
"(41.7901651984, -87.5957033189)",233,2,17137,10.6 mi,"5763-5799 S Woodlawn Ave, Chicago, IL 60637, USA",41.7901556,-87.59642819999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1484,25 mins,02/25/2016
"(41.7869876711, -87.6377930665)",231,2,5733,3.6 mi,"5901-5907 S Normal Blvd, Chicago, IL 60621, USA",41.7869902,-87.637661,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,451,8 mins,02/25/2016
"(41.7869876711, -87.6377930665)",231,2,15448,9.6 mi,"5901-5907 S Normal Blvd, Chicago, IL 60621, USA",41.7869902,-87.637661,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1138,19 mins,02/25/2016
"(41.8737856367, -87.7499263934)",113,1,15683,9.7 mi,"5001-5051 W Congress Pkwy, Chicago, IL 60644, USA",41.87400160000001,-87.7499314,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,996,17 mins,02/25/2016
"(41.8737856367, -87.7499263934)",113,1,10361,6.4 mi,"5001-5051 W Congress Pkwy, Chicago, IL 60644, USA",41.87400160000001,-87.7499314,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,911,15 mins,02/25/2016
"(41.8785742004, -87.6912964569)",934,9,10031,6.2 mi,"192-198 S Rockwell St, Chicago, IL 60612, USA",41.8785768,-87.69110549999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,758,13 mins,02/25/2016
"(41.8785742004, -87.6912964569)",934,9,4103,2.5 mi,"192-198 S Rockwell St, Chicago, IL 60612, USA",41.8785768,-87.69110549999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,615,10 mins,02/25/2016
"(41.8786466146, -87.7030643146)",932,9,11138,6.9 mi,"140 S Albany Ave, Chicago, IL 60612, USA",41.8785474,-87.70360459999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,836,14 mins,02/25/2016
"(41.8786466146, -87.7030643146)",932,9,5059,3.1 mi,"140 S Albany Ave, Chicago, IL 60612, USA",41.8785474,-87.70360459999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,732,12 mins,02/25/2016
"(41.8775711778, -87.6275296779)",822,8,7911,4.9 mi,"301-333 S State St, Chicago, IL 60604, USA",41.8775692,-87.627665,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,606,10 mins,02/25/2016
"(41.8775711778, -87.6275296779)",822,8,5826,3.6 mi,"301-333 S State St, Chicago, IL 60604, USA",41.8775692,-87.627665,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,634,11 mins,02/25/2016
"(41.8724753197, -87.6658485642)",1024,10,7897,4.9 mi,"727 S Ashland Ave, Chicago, IL 60607, USA",41.8724617,-87.6664567,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,579,10 mins,02/25/2016
"(41.8724753197, -87.6658485642)",1024,10,2689,1.7 mi,"727 S Ashland Ave, Chicago, IL 60607, USA",41.8724617,-87.6664567,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,466,8 mins,02/25/2016
"(41.8733265794, -87.6801528725)",811,8,8918,5.5 mi,"2226 W Flournoy St, Chicago, IL 60612, USA",41.8732129,-87.68015059999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,689,11 mins,02/25/2016
"(41.8733265794, -87.6801528725)",811,8,3293,2.0 mi,"2226 W Flournoy St, Chicago, IL 60612, USA",41.8732129,-87.68015059999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,606,10 mins,02/25/2016
"(41.8715278427, -87.7059987657)",235,2,11171,6.9 mi,"745 S Kedzie Ave, Chicago, IL 60612, USA",41.871534,-87.70582759999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,800,13 mins,02/25/2016
"(41.8715278427, -87.7059987657)",235,2,5651,3.5 mi,"745 S Kedzie Ave, Chicago, IL 60612, USA",41.871534,-87.70582759999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,785,13 mins,02/25/2016
"(41.871740087, -87.716815499)",2515,25,12444,7.7 mi,"3628 W Lexington St, Chicago, IL 60624, USA",41.8717457,-87.71681509999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,836,14 mins,02/25/2016
"(41.871740087, -87.716815499)",2515,25,7122,4.4 mi,"3628 W Lexington St, Chicago, IL 60624, USA",41.8717457,-87.71681509999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,750,13 mins,02/25/2016
"(41.8716034377, -87.7278045037)",1814,18,12783,7.9 mi,"721-723 S Karlov Ave, Chicago, IL 60624, USA",41.8716028,-87.7278177,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,850,14 mins,02/25/2016
"(41.8716034377, -87.7278045037)",1814,18,7461,4.6 mi,"721-723 S Karlov Ave, Chicago, IL 60624, USA",41.8716028,-87.7278177,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,764,13 mins,02/25/2016
"(41.8714461537, -87.7388134822)",711,7,13752,8.5 mi,"4501-4527 W Lexington St, Chicago, IL 60624, USA",41.8714964,-87.73881449999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,849,14 mins,02/25/2016
"(41.8714461537, -87.7388134822)",711,7,8430,5.2 mi,"4501-4527 W Lexington St, Chicago, IL 60624, USA",41.8714964,-87.73881449999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,764,13 mins,02/25/2016
"(41.8715918381, -87.6297997718)",1231,12,5415,3.4 mi,"864 S Park Terrace, Chicago, IL 60605, USA",41.8715966,-87.62959409999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,613,10 mins,02/25/2016
"(41.8715918381, -87.6297997718)",1231,12,6505,4.0 mi,"864 S Park Terrace, Chicago, IL 60605, USA",41.8715966,-87.62959409999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,797,13 mins,02/25/2016
"(41.8712740736, -87.6935471981)",1533,15,10693,6.6 mi,"731-799 S Washtenaw Ave, Chicago, IL 60612, USA",41.8712733,-87.69358820000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,749,12 mins,02/25/2016
"(41.8712740736, -87.6935471981)",1533,15,5370,3.3 mi,"731-799 S Washtenaw Ave, Chicago, IL 60612, USA",41.8712733,-87.69358820000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,663,11 mins,02/25/2016
"(41.8676476924, -87.639634462)",1125,11,5588,3.5 mi,"1179-1199 S Canal St, Chicago, IL 60607, USA",41.8676468,-87.63921959999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,441,7 mins,02/25/2016
"(41.8676476924, -87.639634462)",1125,11,5623,3.5 mi,"1176 S Canal St, Chicago, IL 60607, USA",41.8676691,-87.6392195,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,678,11 mins,02/25/2016
"(41.857936852, -87.6161566924)",1225,12,4987,3.1 mi,"E 18th Dr, Chicago, IL 60605, USA",41.8579604,-87.6159832,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,416,7 mins,02/25/2016
"(41.857936852, -87.6161566924)",1225,12,10983,6.8 mi,"E 18th Dr, Chicago, IL 60605, USA",41.8579604,-87.6159832,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1048,17 mins,02/25/2016
"(41.8585052041, -87.6282009019)",1134,11,3660,2.3 mi,"1717-1719 S Dearborn St, Chicago, IL 60616, USA",41.8584992,-87.6287394,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,364,6 mins,02/25/2016
"(41.8585052041, -87.6282009019)",1134,11,7585,4.7 mi,"1717-1719 S Dearborn St, Chicago, IL 60616, USA",41.8584992,-87.6287394,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,773,13 mins,02/25/2016
"(41.862355193, -87.6702402831)",1133,11,7707,4.8 mi,"1401-1427 S Wood St, Chicago, IL 60608, USA",41.86234,-87.67121829999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,739,12 mins,02/25/2016
"(41.862355193, -87.6702402831)",1133,11,4226,2.6 mi,"1401-1427 S Wood St, Chicago, IL 60608, USA",41.86234,-87.67121829999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,712,12 mins,02/25/2016
"(41.8588603968, -87.6912177353)",1132,11,9536,5.9 mi,"1610-1698 S Rockwell St, Chicago, IL 60608, USA",41.8588671,-87.69075199999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,913,15 mins,02/25/2016
"(41.8588603968, -87.6912177353)",1132,11,5064,3.1 mi,"1610-1698 S Rockwell St, Chicago, IL 60608, USA",41.8588671,-87.69075199999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,816,14 mins,02/25/2016
"(41.8594970562, -87.7020875268)",1131,11,12179,7.6 mi,"1401 S Sacramento Dr, Chicago, IL 60623, USA",41.8595795,-87.7018671,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,903,15 mins,02/25/2016
"(41.8594970562, -87.7020875268)",1131,11,5634,3.5 mi,"1401 S Sacramento Dr, Chicago, IL 60623, USA",41.8595795,-87.7018671,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,883,15 mins,02/25/2016
"(41.8610623179, -87.7117533347)",123,1,12767,7.9 mi,"1448 S Trumbull Ave, Chicago, IL 60623, USA",41.8610643,-87.71160019999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,961,16 mins,02/25/2016
"(41.8610623179, -87.7117533347)",123,1,7445,4.6 mi,"1448 S Trumbull Ave, Chicago, IL 60623, USA",41.8610643,-87.71160019999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,876,15 mins,02/25/2016
"(41.8633960838, -87.7275705515)",2532,25,15180,9.4 mi,"1328-1330 S Karlov Ave, Chicago, IL 60623, USA",41.8633966,-87.72753349999999,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1080,18 mins,02/25/2016
"(41.8633960838, -87.7275705515)",2532,25,9858,6.1 mi,"1328-1330 S Karlov Ave, Chicago, IL 60623, USA",41.8633966,-87.72753349999999,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,995,17 mins,02/25/2016
"(41.8561776609, -87.7200057938)",1135,11,12620,7.8 mi,"1832 S Hamlin Ave, Chicago, IL 60623, USA",41.8561785,-87.7199552,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1053,18 mins,02/25/2016
"(41.8561776609, -87.7200057938)",1135,11,8984,5.6 mi,"1832 S Hamlin Ave, Chicago, IL 60623, USA",41.8561785,-87.7199552,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1039,17 mins,02/25/2016
"(41.856018541, -87.732220973)",124,1,15987,9.9 mi,"1821-1823 S Kildare Ave, Chicago, IL 60623, USA",41.8560087,-87.7325461,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1178,20 mins,02/25/2016
"(41.856018541, -87.732220973)",124,1,10665,6.6 mi,"1821-1823 S Kildare Ave, Chicago, IL 60623, USA",41.8560087,-87.7325461,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1093,18 mins,02/25/2016
"(41.8468005764, -87.6371908741)",132,1,5165,3.2 mi,"I-55, Chicago, IL 60616, USA",41.8470706,-87.6371994,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,414,7 mins,02/25/2016
"(41.8468005764, -87.6371908741)",132,1,11162,6.9 mi,"I-55, Chicago, IL 60616, USA",41.8470706,-87.6371994,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1046,17 mins,02/25/2016
"(41.853560346, -87.6520128614)",1812,18,4307,2.7 mi,"1001-1029 W 21st St, Chicago, IL 60608, USA",41.8538641,-87.6520226,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,383,6 mins,02/25/2016
"(41.853560346, -87.6520128614)",1812,18,7194,4.5 mi,"1001-1029 W 21st St, Chicago, IL 60608, USA",41.8538641,-87.6520226,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,785,13 mins,02/25/2016
"(41.8557698182, -87.6754049139)",1233,12,7902,4.9 mi,"1951 W 19th St, Chicago, IL 60608, USA",41.85583279999999,-87.6754064,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,711,12 mins,02/25/2016
"(41.8557698182, -87.6754049139)",1233,12,4887,3.0 mi,"1951 W 19th St, Chicago, IL 60608, USA",41.85583279999999,-87.6754064,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,742,12 mins,02/25/2016
"(41.8498039986, -87.7103281932)",1023,10,11888,7.4 mi,"3401-3429 W 23rd St, Chicago, IL 60623, USA",41.84988,-87.7103293,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,959,16 mins,02/25/2016
"(41.8498039986, -87.7103281932)",1023,10,7713,4.8 mi,"3401-3429 W 23rd St, Chicago, IL 60623, USA",41.84988,-87.7103293,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1188,20 mins,02/25/2016
"(41.8455248453, -87.6826328908)",1022,10,7750,4.8 mi,"2531-2599 S Oakley Ave, Chicago, IL 60608, USA",41.8455247,-87.6829769,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,616,10 mins,02/25/2016
"(41.8455248453, -87.6826328908)",1022,10,6432,4.0 mi,"2531-2599 S Oakley Ave, Chicago, IL 60608, USA",41.8455247,-87.6829769,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1025,17 mins,02/25/2016
"(41.8425106664, -87.7002081908)",1021,10,10259,6.4 mi,"2702 S Sacramento Ave, Chicago, IL 60623, USA",41.842513,-87.7000616,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,675,11 mins,02/25/2016
"(41.8425106664, -87.7002081908)",1021,10,7830,4.9 mi,"2702 S Sacramento Ave, Chicago, IL 60623, USA",41.842513,-87.7000616,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1164,19 mins,02/25/2016
"(41.8478640211, -87.7271057612)",2531,25,13077,8.1 mi,"4100-4138 W 24th St, Chicago, IL 60623, USA",41.8478656,-87.7271061,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,1011,17 mins,02/25/2016
"(41.8478640211, -87.7271057612)",2531,25,10159,6.3 mi,"4100-4138 W 24th St, Chicago, IL 60623, USA",41.8478656,-87.7271061,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1127,19 mins,02/25/2016
"(41.8397405203, -87.6545901719)",1011,10,3413,2.1 mi,"3051 Ma Benton Ln, Chicago, IL 60608, USA",41.8397176,-87.6546394,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,566,9 mins,02/25/2016
"(41.8397405203, -87.6545901719)",1011,10,8930,5.5 mi,"3051 Ma Benton Ln, Chicago, IL 60608, USA",41.8397176,-87.6546394,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,968,16 mins,02/25/2016
"(41.8429401521, -87.6190095226)",1014,10,2223,1.4 mi,"2822 S Calumet Ave, Chicago, IL 60616, USA",41.8429429,-87.6187906,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.8310051,-87.62706659999999,351,6 mins,02/25/2016
"(41.8429401521, -87.6190095226)",1014,10,10764,6.7 mi,"2822 S Calumet Ave, Chicago, IL 60616, USA",41.8429429,-87.6187906,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1015,17 mins,02/25/2016
"(41.8317123203, -87.6712597608)",914,9,4019,2.5 mi,"1814 W 34th Pl, Chicago, IL 60608, USA",41.8313451,-87.67125150000001,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,605,10 mins,02/25/2016
"(41.8317123203, -87.6712597608)",914,9,11497,7.1 mi,"1814 W 34th Pl, Chicago, IL 60608, USA",41.8313451,-87.67125150000001,"1615 W Chicago Ave, Chicago, IL 60622, USA",41.8960587,-87.66795669999999,1162,19 mins,02/25/2016
"(41.8370437145, -87.7111792296)",1235,12,9802,6.1 mi,"3430-3492 W 31st St, Chicago, IL 60623, USA",41.8371159,-87.7111805,"Iit Tower, 10 W 35th St, Chicago, IL 60616, USA",41.83100170000001,-87.6272046,593,10 mins,02/25/2016
