officer_id,centrality_score
1293,0.0020172588
354,0.0002241399
6529,0
5908,0.0023534686
7978,0.0003362098
3740,0
6991,0
923,0.0006724196
8744,0.0007844895
947,0
1764,0.0002241399
1170,0
464,0
2598,0.0001120699
3941,0.0008965595
7975,0.0002241399
7232,0.0030258882
3809,0.0002241399
8743,0.0004482797
3336,0.0007844895
632,0.0001120699
2024,0.0001120699
422,0.0017931189
6807,0.0001120699
414,0.0008965595
4598,0.001568979
1183,0.0012327692
6543,0.0001120699
7632,0.0010086294
4677,0.0002241399
2353,0.0007844895
6827,0
8685,0.0001120699
5441,0
5444,0.0005603497
5552,0.0020172588
5232,0.0001120699
6657,0.0001120699
3623,0.0012327692
359,0
4013,0.0005603497
5173,0.0004482797
6809,0.0001120699
5913,0.0004482797
5700,0.0006724196
5346,0
2606,0.0002241399
8219,0.0003362098
6658,0.0001120699
5412,0
2110,0.0002241399
6703,0.0021293287
1933,0.0001120699
1487,0.0006724196
8639,0
6315,0.0002241399
4091,0.001681049
7827,0
1791,0.0001120699
1298,0.0001120699
1896,0.0003362098
1185,0.0025776084
4885,0
2814,0
5718,0.0008965595
5766,0.0014569091
885,0.0002241399
440,0.0002241399
8809,0
8299,0.0021293287
3215,0.0002241399
3828,0.0001120699
3540,0.0038103777
1619,0.0003362098
1988,0.0011206993
6310,0.003250028
535,0.001568979
7769,0
7649,0.0023534686
7631,0.0008965595
3158,0.0004482797
8389,0.0003362098
4580,0.0013448392
5068,0.0024655385
1683,0.0001120699
2186,0.0001120699
7539,0
4908,0.0001120699
3570,0
7549,0.0002241399
3476,0.0001120699
4575,0.0008965595
2119,0.0020172588
5915,0.0008965595
6838,0.001681049
6770,0.0003362098
2712,0.0017931189
8342,0.0001120699
6785,0.0001120699
4129,0
7400,0.001568979
6486,0.0001120699
6107,0.0002241399
8368,0.0001120699
3044,0.0007844895
5117,0.0005603497
5399,0.0010086294
1222,0.001568979
2385,0.0003362098
324,0.0001120699
3062,0.0013448392
3122,0.0028017483
8150,0.0034741679
6051,0.0002241399
1974,0
4570,0.0005603497
4701,0.0001120699
8029,0.0001120699
371,0.0007844895
4850,0.0022413986
7557,0.0003362098
3317,0.0004482797
2054,0.0007844895
7406,0.0003362098
3700,0.0004482797
5705,0
8004,0.0002241399
1014,0.0003362098
8181,0
6826,0.0002241399
3801,0
480,0.0006724196
2612,0.0006724196
3687,0.0004482797
5187,0
8591,0.0001120699
5365,0.0004482797
2717,0.0030258882
1103,0.0002241399
7849,0
575,0.0007844895
7362,0.0006724196
4915,0.0002241399
7159,0
541,0
7704,0.0002241399
4026,0.0012327692
2911,0.0001120699
5416,0
5073,0.0008965595
909,0.0004482797
7929,0.0012327692
7318,0.0002241399
2479,0.0013448392
4810,0.0004482797
674,0.0001120699
6997,0.0003362098
7954,0
1278,0.0003362098
6386,0.0001120699
5436,0.0002241399
6675,0.0002241399
6865,0.0005603497
7528,0.0002241399
415,0.0014569091
5486,0.0002241399
2474,0.0004482797
4084,0.0019051888
3656,0.0008965595
5129,0.0008965595
411,0.0001120699
353,0.0004482797
8423,0.0010086294
1072,0.0008965595
6405,0.001568979
3286,0.0001120699
5944,0.0005603497
4307,0.0011206993
4524,0.0030258882
2128,0
6401,0.0010086294
6628,0
1333,0.0010086294
7541,0.0004482797
451,0
8403,0
3173,0
1817,0.0004482797
3512,0.0008965595
5950,0.0002241399
7489,0.0017931189
5616,0.003250028
705,0.0004482797
5587,0.0012327692
1533,0.0004482797
1312,0
8773,0.0002241399
6912,0.0002241399
2630,0.0021293287
2432,0
2397,0.001568979
8406,0
7215,0.0001120699
4148,0
6152,0.0002241399
2651,0.0024655385
4164,0
8051,0.0011206993
2970,0.0002241399
528,0.0005603497
1615,0.0001120699
6112,0.0002241399
2052,0.0004482797
871,0.0001120699
7516,0.001568979
8112,0.0010086294
6487,0
5634,0.0010086294
6336,0
7770,0.0003362098
4332,0
4003,0.0030258882
7090,0.0024655385
3270,0.001681049
5974,0.0003362098
5456,0.0001120699
1652,0.0001120699
5922,0.0020172588
1691,0.0002241399
110,0.0003362098
7851,0.0012327692
7880,0.0001120699
6934,0.0004482797
637,0.0007844895
7295,0.001681049
4901,0.0007844895
559,0.0003362098
7179,0
447,0.0004482797
2365,0.0005603497
1772,0.0003362098
5020,0.0001120699
5055,0
1337,0.0011206993
1622,0.0006724196
4576,0
2309,0.0014569091
3002,0
4341,0
5350,0.0008965595
847,0.0002241399
1479,0.0001120699
75,0
1762,0.0001120699
7266,0.0012327692
7221,0
7321,0.0019051888
5598,0.0001120699
239,0.0008965595
2053,0.0002241399
7752,0.0001120699
5982,0.0013448392
1268,0.0014569091
1616,0.0002241399
1250,0
5392,0
5622,0.0011206993
1392,0
730,0.0001120699
8470,0.0006724196
394,0.0001120699
5900,0.0011206993
3515,0
7792,0.0001120699
5131,0.0002241399
1379,0.0001120699
6772,0.0005603497
6954,0.0001120699
8914,0
4942,0.0013448392
2335,0.0002241399
7705,0
6521,0.0004482797
7697,0
568,0
3285,0.0007844895
7759,0.0001120699
5557,0.0017931189
2816,0.0010086294
3451,0
453,0.0017931189
508,0.0012327692
2049,0.0019051888
229,0.0003362098
3736,0.0003362098
6971,0.0002241399
485,0.0003362098
7096,0.0019051888
4315,0.0007844895
8528,0.0005603497
8,0.0007844895
7131,0
6810,0.0006724196
5042,0.0031379581
1962,0.0001120699
6766,0
5716,0
3144,0.0001120699
5421,0.0001120699
2096,0.0003362098
8148,0.0025776084
5617,0.0008965595
280,0.0008965595
5759,0.0001120699
3798,0
1648,0.0001120699
8747,0.0008965595
4738,0
8508,0.0005603497
194,0.0002241399
2133,0.0005603497
282,0.0003362098
8113,0.0023534686
7598,0.0003362098
7768,0.0006724196
8849,0.0020172588
3802,0.0010086294
1518,0.0001120699
8388,0.0012327692
7654,0.0013448392
6496,0
2063,0.0005603497
7924,0.0001120699
3560,0.0008965595
4166,0.0003362098
2337,0.0007844895
5744,0
4703,0.0004482797
6419,0.0005603497
2617,0.0007844895
3568,0.0010086294
3306,0.0011206993
2344,0.0002241399
7098,0.0002241399
2685,0.0003362098
355,0.0002241399
3025,0
7494,0.0002241399
5348,0.0004482797
3156,0.0001120699
2092,0.0024655385
754,0.0014569091
6136,0.0001120699
249,0.0023534686
6994,0.0004482797
1003,0.0003362098
3155,0.0008965595
8195,0.0021293287
5883,0.0001120699
210,0
3520,0.0019051888
272,0.0001120699
3974,0.0001120699
8649,0.0003362098
7780,0.0040345175
1051,0.0001120699
2204,0.0002241399
8457,0.0001120699
512,0.0002241399
5300,0.0008965595
172,0.0002241399
7068,0
1670,0
2774,0
3405,0.0013448392
1869,0.0005603497
868,0.0006724196
6456,0.0001120699
7815,0.0002241399
642,0.0001120699
669,0.0010086294
5096,0.0024655385
6659,0.0012327692
4977,0.0006724196
1915,0.0001120699
4936,0.0003362098
7187,0.0007844895
7683,0.0013448392
1958,0.0008965595
5732,0.0002241399
2589,0
8117,0.0001120699
8190,0.0004482797
7016,0.0014569091
8167,0.0029138182
1145,0.0011206993
7391,0.0005603497
2319,0.0014569091
2851,0
2852,0.0003362098
5338,0.0004482797
153,0.0001120699
7618,0.0004482797
3715,0.0001120699
7011,0
7996,0.0005603497
6222,0.0005603497
7099,0.0001120699
4753,0.0003362098
294,0.0033620979
661,0.0001120699
298,0.0001120699
4469,0.0001120699
1825,0.0006724196
1407,0.0001120699
5960,0.0002241399
5708,0.0003362098
3511,0.0002241399
725,0.0011206993
7992,0.0001120699
1265,0.0007844895
3945,0.0001120699
4937,0.0004482797
4662,0.0034741679
8853,0
6476,0.0005603497
5697,0.0001120699
3834,0
2964,0.0004482797
4381,0.0014569091
869,0.0005603497
308,0.0001120699
3767,0.0002241399
3842,0.0001120699
2091,0.0003362098
1332,0.0002241399
8829,0.0003362098
4468,0.0010086294
7606,0.0006724196
4628,0.0003362098
5898,0.0030258882
5279,0.0020172588
7145,0.0002241399
2790,0.0002241399
5270,0.0010086294
8323,0.0014569091
5628,0.0005603497
1923,0.001681049
7305,0.0004482797
623,0.001568979
1444,0.0019051888
6220,0.0001120699
3292,0.0004482797
1931,0.0017931189
6696,0.0003362098
1669,0
680,0
6353,0.0005603497
5821,0.0001120699
4987,0
2524,0.0011206993
5028,0.0030258882
6179,0.0003362098
865,0.0001120699
3430,0.0002241399
2345,0.0004482797
2114,0.0005603497
2077,0.0014569091
389,0.0003362098
4348,0.0001120699
6513,0.0047069371
6468,0.0004482797
4186,0.0028017483
4669,0.0013448392
6547,0
560,0.0007844895
8351,0.0008965595
5104,0.0006724196
4946,0.0004482797
2594,0.0019051888
8821,0.0004482797
2946,0.0001120699
4899,0.0014569091
3069,0
2983,0.0003362098
1242,0.0010086294
48,0
1530,0.0013448392
1470,0.0011206993
7596,0.0004482797
7660,0.0003362098
387,0.0003362098
1238,0.0006724196
8724,0.0002241399
2528,0
36,0
6565,0.0030258882
8171,0.0008965595
1907,0
1788,0.001568979
5968,0.0006724196
2169,0
1058,0.0003362098
7132,0.0001120699
4618,0
2889,0.0003362098
6961,0.0001120699
195,0
2572,0.0002241399
7451,0.0005603497
7410,0.001568979
5381,0.0003362098
7841,0.0039224476
1574,0.0024655385
6837,0.0008965595
1716,0
5606,0.0001120699
3748,0.0004482797
4870,0.0001120699
8239,0.0011206993
2605,0
7852,0.0001120699
2031,0.0007844895
8456,0
955,0.0003362098
4540,0.0003362098
713,0.0001120699
1436,0.0012327692
2842,0.0003362098
574,0.0002241399
8163,0.0003362098
8702,0.0002241399
7943,0.0002241399
4176,0.0013448392
1016,0.0002241399
529,0
265,0.0006724196
7582,0.0010086294
4163,0.0014569091
7128,0.0020172588
2780,0.0001120699
1523,0.0001120699
3409,0.0008965595
5467,0.0001120699
2036,0.0001120699
3177,0
1302,0.0004482797
7553,0.0004482797
5887,0.0001120699
711,0.0029138182
2455,0.0004482797
4388,0.0001120699
2417,0
2472,0
5876,0.0020172588
8263,0.0013448392
1993,0.0003362098
1109,0.0031379581
6102,0
3391,0.0011206993
4734,0.0004482797
425,0.0003362098
1867,0.0001120699
7835,0.0005603497
3316,0.0005603497
4367,0.0007844895
4161,0
6603,0.0006724196
1083,0.0012327692
8633,0.0002241399
7670,0.0001120699
7910,0.0002241399
882,0.0002241399
1543,0
6972,0.0006724196
2741,0.0001120699
8099,0.0006724196
1830,0.0008965595
1695,0.0024655385
5022,0.0001120699
1355,0.0012327692
8728,0
5806,0.0005603497
2922,0.0011206993
933,0.0001120699
3148,0.001568979
6317,0.0001120699
3137,0.0002241399
8882,0.0001120699
2686,0.0005603497
3566,0.0003362098
70,0
5126,0.0001120699
2742,0
7791,0.0001120699
5592,0.0019051888
325,0.0006724196
6721,0.0005603497
2399,0
46,0.0003362098
7836,0.0002241399
5640,0.0004482797
533,0.0008965595
7413,0.0004482797
3959,0.0013448392
6037,0.0001120699
4655,0.0010086294
8413,0
7125,0.0017931189
7064,0.0017931189
2508,0.0010086294
4518,0.0021293287
1168,0
7108,0.0012327692
8404,0.0002241399
130,0.0004482797
8689,0.0002241399
1800,0.001568979
8291,0.0012327692
4169,0.0002241399
6897,0.0001120699
2402,0.0005603497
8001,0.001568979
5098,0.0006724196
738,0.0011206993
3446,0.0001120699
392,0.0001120699
780,0.0001120699
7678,0.0005603497
1126,0.0003362098
2832,0.001681049
1356,0
8006,0.0004482797
2920,0.0001120699
2259,0.0001120699
3375,0.0070604057
979,0.0013448392
4010,0.0001120699
291,0
275,0.0007844895
3969,0.0001120699
8240,0.0006724196
8788,0.0003362098
4087,0.0001120699
4658,0.006500056
4200,0
4051,0.0045948672
2378,0.0028017483
1628,0.0002241399
1076,0
5445,0
6746,0.0001120699
4218,0
3652,0.0008965595
1527,0.001681049
8492,0.0001120699
7163,0.0003362098
8568,0.001568979
2278,0.0006724196
4916,0.0006724196
1246,0.0008965595
3447,0.0002241399
3494,0
6004,0.0003362098
1735,0
1849,0.0001120699
8366,0.0001120699
5988,0.0001120699
4637,0
5891,0
3153,0.0008965595
7032,0.0013448392
7779,0.0005603497
281,0.0001120699
6095,0.0005603497
949,0.0040345175
4666,0.0010086294
8243,0.0001120699
7693,0
8675,0
745,0.0003362098
2310,0.0002241399
7798,0.0039224476
8259,0.0005603497
1761,0.001681049
4976,0.0010086294
536,0.0005603497
8155,0.0004482797
516,0.0001120699
106,0.0002241399
7218,0.0007844895
5201,0.0004482797
5614,0.0004482797
681,0.0002241399
638,0.0003362098
1632,0.0002241399
6147,0
3763,0.0001120699
6606,0.0013448392
5237,0.0004482797
2678,0.0004482797
319,0.0007844895
2017,0.0010086294
8772,0.0014569091
442,0
5406,0.0004482797
4482,0.0001120699
4690,0.0001120699
7018,0.0001120699
7991,0.0025776084
2985,0.0034741679
1551,0.0008965595
483,0.0003362098
4459,0
2590,0.0003362098
6663,0.0008965595
3326,0.0001120699
1150,0.0001120699
8310,0.0017931189
4386,0.0003362098
7427,0.0014569091
8002,0.0020172588
5161,0.0001120699
5147,0.0023534686
7964,0.0002241399
5078,0
7383,0.0007844895
5167,0
7591,0.0001120699
2010,0.0022413986
1062,0.0052672868
99,0.0001120699
8025,0.0004482797
2026,0.0001120699
5749,0.0011206993
6256,0.0007844895
3712,0.0005603497
5474,0.0005603497
3175,0.0033620979
8105,0.0003362098
419,0.0002241399
7239,0.0005603497
2514,0
1362,0
6357,0.0004482797
3436,0
6126,0.0004482797
3094,0.0002241399
2070,0
6445,0.0002241399
862,0
7184,0.0005603497
5595,0.0003362098
2639,0
2404,0.0023534686
5568,0.0008965595
4042,0.0001120699
2580,0.0007844895
932,0.0010086294
2648,0.0007844895
504,0.0003362098
5999,0
1998,0.0002241399
5482,0.0001120699
4599,0.0003362098
39,0.0001120699
1029,0
5254,0.0021293287
4011,0.0001120699
1785,0.0004482797
6175,0.0008965595
6240,0.0003362098
7512,0.0002241399
7238,0.0003362098
5089,0
1900,0.0002241399
2555,0.0008965595
8294,0.0004482797
1955,0.0006724196
2011,0.0003362098
8027,0.0003362098
6149,0.0005603497
3013,0.0001120699
5902,0.0025776084
5957,0.0002241399
7838,0.0001120699
2665,0.0002241399
1775,0.0003362098
807,0.0006724196
7025,0.004931077
7314,0.0017931189
1717,0.0013448392
2585,0.0003362098
4930,0.0021293287
614,0.0001120699
6194,0.0008965595
466,0
5115,0.0007844895
4412,0.0001120699
3584,0.0002241399
4531,0.0006724196
1162,0.0007844895
8100,0.0004482797
3287,0.0001120699
8645,0.0006724196
1471,0.0056034966
2865,0.0001120699
7204,0.0008965595
7628,0
3519,0
966,0.0002241399
6517,0.0003362098
6883,0.0001120699
3500,0.0002241399
2241,0.0001120699
4193,0.0007844895
7810,0.0007844895
2470,0.0002241399
3291,0.0002241399
7899,0
1310,0.0020172588
1201,0.0036983077
490,0.0010086294
3100,0
6567,0.0003362098
4723,0
7884,0.0001120699
2212,0
5500,0.0002241399
4402,0.0020172588
821,0.0004482797
4836,0.0005603497
5281,0.0001120699
8530,0.0005603497
6213,0.0003362098
4581,0.0043707273
4602,0.0003362098
4423,0.0002241399
5484,0.0008965595
6352,0.0002241399
4998,0
6752,0.0004482797
3514,0.0004482797
5574,0.0006724196
3667,0.0026896784
8475,0
6667,0.0024655385
1369,0.0020172588
6673,0.0001120699
791,0.0002241399
3058,0.0005603497
1927,0.0001120699
349,0
7772,0.0004482797
6489,0.0022413986
5543,0.0005603497
5283,0.0003362098
7366,0.0001120699
4027,0.0051552169
6411,0.001681049
8746,0.0001120699
2634,0.0001120699
2339,0.0013448392
624,0.0004482797
8548,0.0035862378
4833,0.0019051888
3573,0.0019051888
1447,0.0022413986
3947,0
3766,0
5643,0.0017931189
6015,0.0001120699
3222,0.0001120699
5624,0
1696,0
7723,0.0014569091
2177,0
1317,0.0003362098
7826,0.0007844895
6903,0.0003362098
1938,0.001568979
7747,0.0008965595
5414,0.0014569091
5458,0.0025776084
463,0.0038103777
261,0.0005603497
7922,0.001681049
3774,0.0019051888
8416,0.0007844895
1099,0
4415,0
96,0.0002241399
7987,0.0004482797
8810,0.0019051888
6427,0.0011206993
6902,0.0041465875
434,0.0003362098
5001,0
5498,0.0022413986
1345,0.0002241399
32,0.0008965595
3677,0.0005603497
990,0.0019051888
8345,0.0003362098
7869,0.0002241399
2771,0.0003362098
911,0.0003362098
4623,0.0003362098
8856,0.0002241399
3205,0.0002241399
6414,0.0014569091
792,0.0007844895
2550,0.0014569091
390,0.0004482797
5258,0.0011206993
3299,0.0004482797
3628,0.0001120699
6847,0.0003362098
4526,0.001568979
5195,0.0007844895
8529,0.0005603497
7415,0.0002241399
7313,0.0007844895
2704,0.0002241399
3672,0.0011206993
3204,0.0002241399
5536,0.0024655385
3547,0.0031379581
8052,0.0004482797
4954,0.0004482797
2223,0.0024655385
207,0.0001120699
3711,0.0033620979
6591,0.0001120699
1100,0.0002241399
5241,0.0008965595
1140,0.0010086294
6656,0.0003362098
4861,0
6833,0.0010086294
7037,0.0001120699
1699,0.0001120699
6891,0.0014569091
5119,0.001568979
667,0.0044827973
3872,0.0004482797
2891,0.0001120699
4170,0.0003362098
7761,0.0005603497
692,0.0013448392
6664,0.0005603497
3394,0.0007844895
7043,0.0001120699
233,0.0001120699
6171,0.0003362098
8236,0.0010086294
8750,0.0001120699
8398,0.0008965595
6713,0.0021293287
8308,0.0011206993
1885,0.0011206993
6199,0.0012327692
3441,0.0001120699
2248,0.0001120699
8680,0.0005603497
7850,0
6608,0.0008965595
1041,0.0005603497
3685,0.0002241399
1283,0.0002241399
58,0.0001120699
2969,0.0002241399
1000,0
3415,0.0011206993
2750,0.0004482797
8042,0.0002241399
2496,0.0001120699
8292,0.0004482797
7942,0.0022413986
3968,0
3095,0.0006724196
6371,0.0036983077
8507,0.0001120699
2649,0.0014569091
460,0.0003362098
786,0.001681049
7843,0.0003362098
4590,0.004931077
8362,0.001681049
2409,0.0002241399
8803,0.0011206993
8441,0
406,0.0008965595
1169,0
3706,0.0006724196
6285,0.001568979
4436,0.0017931189
8068,0
7207,0
3039,0.0008965595
4018,0.0017931189
5357,0.0002241399
5308,0.0007844895
5319,0.0003362098
1346,0.0002241399
5757,0.0001120699
6617,0.0003362098
1844,0.0006724196
2728,0.0001120699
7261,0.0005603497
5649,0.0004482797
6694,0.0003362098
4821,0.0002241399
5698,0.0002241399
4736,0.0003362098
3200,0.0003362098
2973,0.001568979
6342,0.0002241399
293,0.0002241399
4996,0
4328,0.0002241399
131,0.0007844895
986,0.0005603497
3075,0.0004482797
5033,0.0026896784
538,0.0001120699
1979,0.0010086294
2311,0
6885,0.0012327692
6418,0.0001120699
5865,0.0003362098
6165,0.0017931189
4373,0.0002241399
5343,0.0005603497
5423,0.0003362098
1889,0.0005603497
2154,0.0002241399
3576,0.0001120699
6300,0.0024655385
7518,0.0003362098
4772,0.0005603497
3703,0.0002241399
5044,0
1626,0.0004482797
3600,0.0022413986
5005,0
4634,0.0012327692
8766,0.0040345175
4794,0.0002241399
532,0.0002241399
44,0.0006724196
2069,0.0001120699
6343,0.0011206993
4653,0.0013448392
2581,0
2380,0.0011206993
1059,0.0007844895
8531,0.0025776084
4645,0.0002241399
3275,0
977,0
3746,0.0005603497
5969,0.0002241399
610,0.0002241399
7825,0.0001120699
3005,0
5535,0
2039,0.0004482797
580,0
104,0.0001120699
1611,0.0001120699
2748,0.0001120699
4681,0.0004482797
3231,0.0004482797
716,0.0002241399
8847,0.0001120699
7061,0
7957,0.0007844895
3973,0.0011206993
3366,0
2817,0.0001120699
6773,0.0014569091
5228,0.0001120699
7083,0.0006724196
2324,0.0005603497
5581,0
7104,0.0001120699
3549,0.0008965595
437,0
2903,0.0001120699
7753,0.0005603497
6207,0
2061,0
5829,0.0011206993
2314,0.0003362098
5363,0.0001120699
1449,0.0001120699
137,0.001568979
6626,0.0001120699
6987,0.0001120699
2444,0.0001120699
4763,0.0011206993
3029,0.0008965595
2716,0.0001120699
1174,0.0014569091
3642,0.0025776084
5056,0.0012327692
3007,0
2190,0.0001120699
6305,0.0001120699
2144,0.0001120699
8250,0.0004482797
1195,0
4337,0.0001120699
764,0.0017931189
850,0.0001120699
5221,0.0001120699
3197,0.0003362098
6088,0.0006724196
1906,0.0026896784
258,0.0002241399
4076,0
7804,0.0003362098
5336,0
8653,0.0002241399
2180,0.0050431469
5124,0.0004482797
4849,0
5636,0.0002241399
2627,0.0017931189
802,0.0007844895
6391,0.0017931189
8708,0
6227,0.001681049
2425,0.001568979
5411,0.0006724196
1067,0.0002241399
7467,0.0006724196
2394,0
2924,0.0002241399
1039,0.0001120699
1862,0.0011206993
4162,0.0040345175
4284,0.0001120699
6080,0.0007844895
523,0.0005603497
4620,0
4708,0.0007844895
3194,0.0001120699
1747,0.0001120699
1857,0.0001120699
7490,0.0012327692
2283,0.003250028
696,0.0031379581
4185,0.0001120699
1374,0
1671,0.0004482797
8488,0.0001120699
7233,0.0001120699
1359,0.0003362098
8604,0.0007844895
4640,0.0014569091
7526,0.0001120699
5092,0.001568979
7247,0.0022413986
4832,0.0062759162
815,0.0002241399
7604,0.0013448392
2503,0.0002241399
1677,0.0003362098
5666,0.001681049
1115,0.0005603497
7185,0.0006724196
7067,0.0002241399
3457,0.0001120699
1707,0.0013448392
3388,0.0001120699
2968,0.0020172588
372,0
271,0
3800,0.0036983077
7865,0.0002241399
6702,0.0002241399
5051,0
2505,0.0003362098
5600,0.0006724196
5835,0.0002241399
383,0.0002241399
2306,0.0003362098
4251,0.0028017483
3946,0.0002241399
2075,0.0003362098
6033,0.0002241399
317,0
438,0.0013448392
8200,0.0001120699
5217,0.0003362098
2623,0.0003362098
4766,0.0023534686
2874,0.0001120699
5717,0.0011206993
3657,0.0005603497
3843,0.0005603497
6345,0.0001120699
2350,0.0022413986
778,0.0001120699
5793,0.0001120699
7840,0.0011206993
8024,0.0004482797
8751,0.0022413986
601,0.0008965595
5874,0.0051552169
8757,0
2316,0.0024655385
3085,0.0011206993
7889,0.0001120699
3343,0.0025776084
677,0.0005603497
8089,0.0012327692
548,0.0001120699
8833,0.0001120699
1401,0.0007844895
3594,0.0001120699
4719,0.0019051888
6493,0.0001120699
4172,0
7698,0.0003362098
4877,0.0001120699
7193,0.0013448392
6006,0.0028017483
3943,0.0026896784
1143,0
8567,0.0045948672
4694,0.0003362098
5024,0
4136,0.0001120699
5288,0.0017931189
1948,0
3061,0
2443,0.001681049
2182,0.0005603497
8786,0.0002241399
4080,0.0039224476
142,0.0001120699
5128,0.0008965595
8065,0.0035862378
7197,0.0005603497
4069,0.0006724196
4068,0.0005603497
4603,0.0002241399
2838,0.0024655385
43,0.0001120699
2434,0.0010086294
3325,0.0003362098
4234,0.0001120699
8546,0.0004482797
1584,0.0001120699
2787,0.0002241399
2150,0.0006724196
8749,0.0004482797
114,0
300,0.0004482797
5059,0.0001120699
7183,0.0001120699
3247,0.0002241399
4429,0
2815,0.0012327692
6387,0.0010086294
7455,0
1972,0.0004482797
2106,0.0005603497
4895,0.0002241399
8865,0.0013448392
3934,0.0005603497
8848,0.0013448392
4353,0.0001120699
4816,0.0011206993
5496,0.0012327692
2601,0.0014569091
3464,0.0001120699
2759,0
6786,0.0006724196
4352,0.0012327692
5668,0.0003362098
5768,0.001681049
4993,0.0002241399
8569,0.0013448392
7629,0.0013448392
8692,0.0001120699
801,0.0001120699
4301,0.003250028
4610,0.0003362098
3651,0.0011206993
155,0.0001120699
3103,0.0042586574
4750,0
6278,0.0001120699
3497,0.0007844895
4513,0.001568979
1450,0
8286,0.0013448392
6523,0.0001120699
7200,0.0025776084
5566,0.0006724196
5219,0.0013448392
7040,0.0030258882
5679,0.0004482797
1789,0.0001120699
3901,0.0017931189
819,0.0001120699
1992,0.0003362098
5830,0.0004482797
8094,0.0024655385
1135,0.0003362098
1841,0.0001120699
5623,0.0003362098
4551,0.0001120699
3887,0.0033620979
6723,0.0011206993
6264,0.0026896784
496,0.0005603497
2295,0.0011206993
143,0.0001120699
8811,0.0004482797
7282,0
418,0.0004482797
6638,0.0004482797
2882,0.0029138182
4521,0.0011206993
193,0.0020172588
6520,0.0003362098
2671,0.0003362098
7428,0.0004482797
4970,0.0001120699
5075,0.0001120699
2520,0.0035862378
5539,0.0002241399
7521,0.0007844895
3722,0.0003362098
1161,0
7724,0.0013448392
8667,0.0003362098
5262,0.0008965595
8412,0
274,0.0012327692
4062,0.0002241399
896,0.0004482797
3919,0
3716,0.0004482797
1942,0.0003362098
2231,0.0001120699
8007,0.0002241399
3273,0.0005603497
2482,0.0006724196
8184,0.0050431469
8775,0.0003362098
2834,0
4295,0.0001120699
3925,0.0006724196
7164,0.0001120699
671,0.0001120699
7219,0.001568979
1709,0
8717,0.0008965595
743,0.0011206993
8276,0
8380,0.0001120699
3367,0
2804,0.0002241399
2488,0.0001120699
6873,0.0002241399
5397,0.0008965595
303,0
2867,0.0001120699
1502,0.0003362098
6232,0.0003362098
8360,0.0013448392
925,0
7134,0.0006724196
8141,0.0012327692
4929,0.0022413986
5284,0.0005603497
5945,0.0004482797
8329,0.0003362098
8774,0.0001120699
5940,0.0003362098
7816,0.0001120699
5076,0.0001120699
8532,0.0006724196
7416,0.0004482797
4830,0.0051552169
1292,0.0007844895
7571,0.0003362098
3087,0.0043707273
8394,0.0001120699
1486,0.0006724196
109,0.0003362098
5585,0
524,0.0001120699
2446,0.0001120699
8541,0.0011206993
1587,0.0003362098
1360,0.0002241399
7545,0.0021293287
1271,0.0043707273
1975,0.0025776084
3886,0.0002241399
4291,0.0003362098
105,0
7722,0
7202,0.0010086294
1216,0.0022413986
2733,0
6765,0.0014569091
6958,0.0007844895
7379,0
4215,0.0001120699
468,0.0012327692
1832,0.0001120699
4184,0
2587,0.0006724196
1535,0.0019051888
7143,0.0029138182
3882,0.0002241399
4153,0.0017931189
6286,0
8876,0
5385,0.0010086294
4562,0.0012327692
5105,0.0013448392
6454,0
806,0.0001120699
3001,0.0008965595
3427,0.0001120699
4742,0.0031379581
2087,0.0002241399
5093,0
8505,0.0002241399
3404,0.0010086294
5417,0.0002241399
2543,0
5688,0.0001120699
1795,0.0011206993
5854,0
6260,0.0001120699
1919,0.0004482797
4732,0.0017931189
8895,0
2367,0.0022413986
4800,0.0012327692
6198,0.0001120699
3438,0.0002241399
2205,0.0022413986
4473,0.0021293287
2679,0.0002241399
4088,0
7564,0.0003362098
7756,0.0001120699
165,0.0001120699
26,0.0019051888
7486,0
4876,0.0021293287
3212,0.0004482797
4811,0
6139,0
2535,0
2233,0.0002241399
1290,0.0004482797
3147,0.0004482797
6559,0.0026896784
2655,0.0001120699
5404,0
4224,0.0003362098
1524,0.0002241399
1797,0.0001120699
3131,0.0022413986
2884,0.0002241399
5605,0.0002241399
2487,0
5061,0.0003362098
1810,0.0044827973
1124,0
7879,0.0004482797
592,0.0004482797
5525,0.0003362098
5953,0.0041465875
3189,0
4505,0.0007844895
6433,0.0003362098
7437,0.001568979
3362,0.0024655385
7041,0.0006724196
6269,0.0001120699
2641,0.0001120699
3632,0.0008965595
1275,0.0001120699
3931,0.0003362098
5656,0
8249,0.0028017483
8503,0.0001120699
3739,0.0034741679
3106,0.0020172588
454,0.0005603497
5329,0.0011206993
2122,0.0001120699
1349,0.0002241399
4683,0.0002241399
8372,0.0008965595
5541,0.0007844895
8121,0.0011206993
1017,0.0005603497
3692,0
542,0.0031379581
5340,0.001681049
1959,0
7775,0
7257,0.0001120699
3376,0.0021293287
5009,0
4281,0.0004482797
879,0.0025776084
5848,0
2046,0.001681049
8331,0.0006724196
5275,0.0003362098
478,0.0006724196
6182,0.0004482797
6594,0.0001120699
6413,0.0004482797
4978,0.001681049
4156,0
1263,0
4587,0.0007844895
5943,0.0001120699
6109,0.0019051888
5719,0
8640,0.001568979
6130,0.0001120699
7854,0
1301,0.0004482797
2151,0.001568979
5240,0.0010086294
