crid,lat,lng
1057625,41.4717373,-87.306253
1045861,41.7995484,-87.6517222
1048085,41.8371311,-87.64643199999999
1071908,41.8191644,-87.6312603
1061837,41.845647,-87.705929
1068198,41.8605695,-87.7325451
1045988,41.8076618,-87.607779
1064199,41.808702,-87.62086690000001
1064206,41.789113,-87.61956699999999
1066307,41.79467340000001,-87.62248509999999
1051558,41.6629243,-87.641894
1071007,41.8821005,-87.7420497
1068769,42.2574008,-84.360006
1056573,41.751773,-87.58049899999999
1063654,41.6895801,-87.5403391
1064216,41.6554668,-87.5435364
1046092,41.702533,-87.681905
1049670,41.802103,-87.72421800000001
1051419,41.8059,-87.7150807
1061981,41.7822869,-87.70354900000001
1073133,41.765194,-87.68535899999999
1047253,41.8797204,-87.70118490000002
1059898,41.9855793,-87.79169470000001
1057798,41.9586688,-87.74416289999999
1072924,41.9180075,-87.7651004
1064044,41.9437044,-87.6539591
1073814,41.9545446,-87.645253
1061592,41.80222699999999,-87.6252431
1054945,41.7197813,-87.63228120000001
1045498,41.8684991,-87.7103624
1054999,41.883089,-87.72783799999999
1055820,41.7643097,-87.59660650000001
1056113,41.8670627,-87.7145949
1057658,41.809684,-87.74723399999999
1063292,41.8085019,-87.6722793
1066296,41.7832048,-87.6135149
1068086,41.7950534,-87.6860954
1072910,41.89810809999999,-87.7276622
1072981,41.8620238,-87.71052069999999
1050191,41.9743873,-87.7662266
1057265,41.815973,-87.622512
1066221,41.788478,-87.6186029
1067646,41.908048,-87.6302559
1044164,41.7322407,-87.6508319
1049423,41.709755,-87.626825
1052596,41.692356,-87.6410684
1055124,41.7217992,-87.62504109999999
1057126,41.724871,-87.652167
1064945,41.7105567,-87.6441837
1068218,41.7228496,-87.64055809999999
1069617,41.6847759,-87.6426073
1058725,41.953556,-87.757341
1059284,41.9421148,-87.774083
1072290,41.9743873,-87.7662266
1065799,41.87529079999999,-87.725157
1058683,41.96563039999999,-87.6576202
1061247,41.858496,-87.6280008
1054496,41.9151262,-87.7150953
1046326,41.96885899999999,-87.6580127
1054750,41.96537240000001,-87.65965059999999
1059584,41.964986,-87.6505858
1065364,41.9665711,-87.6582349
1069743,41.965141,-87.65615140000001
1070364,41.9677962,-87.658974
1048705,41.7756974,-87.6748091
1063622,41.7628638,-87.6288142
1068718,41.7851406,-87.6938278
1049754,41.858496,-87.6280008
1070956,41.8575794,-87.62511049999999
1063429,41.8371311,-87.64643199999999
1057550,41.8746269,-87.735568
1068614,41.779162,-87.708877
1068085,41.6572526,-87.6078776
1067654,41.8339763,-87.61623639999999
1053814,41.8075276,-87.64235269999999
1061968,41.8075276,-87.64235269999999
1050011,41.7762475,-87.6158636
1045391,41.99531289999999,-87.7909281
1059003,41.8970641,-87.6253203
1061171,41.9460658,-87.72762949999999
1045645,41.8953143,-87.7461726
1052754,41.9177296,-87.69743760000001
1066236,41.83639609999999,-87.7853154
1071213,41.750166,-87.6616449
1051743,41.922881,-87.64514700000001
1053684,41.8934064,-87.63535780000001
1058502,41.9093549,-87.6525297
1064036,41.9249444,-87.64047289999999
1054700,41.8995404,-87.6244712
1068553,41.8802798,-87.76898790000001
1063637,41.9054379,-87.76011199999999
1070340,41.9984203,-87.6611769
1071458,41.7075037,-87.58626029999999
1059644,41.683648,-87.633411
1066561,41.67977700000001,-87.6263604
1067573,41.6797257,-87.6230322
1048958,41.8559674,-87.6820142
1059589,41.863501,-87.733997
1055900,41.6909185,-87.62960679999999
1060583,41.8924151,-87.75290129999999
1062884,41.7631895,-87.61178679999999
1072625,41.947553,-87.65122
1062185,41.7515144,-87.5648264
1067256,41.7291645,-87.6607313
1064856,41.78657380000001,-87.7431216
1043909,41.721232,-87.6554025
1050411,41.7567866,-87.59317949999999
1060098,41.772179,-87.637705
1070559,41.873255,-87.7053597
1067298,41.903251,-87.643574
1047944,41.9490304,-87.65559789999999
1062788,41.9474536,-87.6561341
1048993,41.8661708,-87.6662679
1063423,41.8540913,-87.68183409999999
1047715,41.792052,-87.6219
1054404,41.77310000000001,-87.58288399999999
1055365,41.77316,-87.6057373
1067958,41.873255,-87.7053597
1047006,41.7178298,-87.5306437
1057531,41.700435,-87.6818399
1045240,41.7775908,-87.7029724
1051253,41.740888,-87.55185499999999
1055581,41.668628,-87.634716
1058230,41.7566991,-87.55820969999999
1062023,41.9583236,-87.6528057
1062024,41.7588496,-87.5761382
1073533,41.7025966,-87.56320079999999
1044363,41.8607705,-87.7164844
1058466,41.7682367,-87.6886893
1044898,41.884097,-87.727848
1050511,41.8784152,-87.6605627
1054762,41.7460898,-87.6180023
1044125,41.8413224,-87.6343416
1045192,41.7904423,-87.7783177
1048529,41.7790926,-87.69461059999999
1051142,41.7886199,-87.7770355
1052437,41.7902142,-87.77902429999999
1067503,41.793883,-87.77028709999999
1071328,41.7940823,-87.7821116
1050630,41.7565366,-87.6180004
1062323,41.7471249,-87.60298
1067316,41.960619,-87.7280359
1053509,41.9743873,-87.7662266
1072983,41.9531279,-87.7779913
1044378,42.0179171,-87.6804167
1047758,42.0184516,-87.6729905
1057078,41.9977688,-87.6998722
1069325,42.0058967,-87.661399
1069921,42.0047074,-87.67258249999999
1047354,41.799347,-87.6675039
1047895,41.7472374,-87.59899999999999
1047413,41.7850037,-87.6701143
1062026,41.778457,-87.7423902
1065027,41.79342339999999,-87.7084603
1065663,41.793883,-87.77028709999999
1066364,41.779162,-87.708877
1071091,41.764329,-87.7074957
1062893,41.728933,-87.664419
1067900,41.7360316,-87.6387317
1058037,41.88769449999999,-87.6227718
1064119,41.8794653,-87.62932819999999
1071310,41.7732984,-87.6242269
1044958,41.836029,-87.6741138
1070713,41.8189334,-87.698019
1070999,41.827276,-87.63141080000001
1059845,41.787154,-87.62437190000001
1073095,41.7695353,-87.5869582
1046316,41.6944193,-87.5990999
1057675,41.7616785,-87.6445909
1063458,41.7797929,-87.660114
1046562,41.7882948,-87.7419946
1049673,41.8099431,-87.5996084
1051626,41.799187,-87.70039799999999
1071358,41.80854679999999,-87.6895339
1071758,41.8351809,-87.683256
1044032,41.8134737,-87.5993282
1061958,41.7890322,-87.6227016
1063878,41.9541645,-87.71095989999999
1067803,41.8653989,-87.70476099999999
1065142,41.8545635,-87.72678750000001
1069760,41.747512,-87.601782
1069927,41.7511218,-87.602913
1072497,41.74388,-87.60307449999999
1072753,41.7473188,-87.61145189999999
1049240,41.751982,-87.6444331
1065745,41.751982,-87.6444331
1068795,41.751982,-87.6444331
1046325,41.9099578,-87.6350054
1056248,41.9057877,-87.6315218
1056539,41.911144,-87.64860499999999
1059581,41.9240742,-87.66180349999999
1068123,41.8932048,-87.6327386
1047901,41.9647257,-87.70835319999999
1072558,41.873255,-87.7053597
1066674,42.0155459,-87.6949116
1046407,41.9400178,-87.68918049999999
1055821,41.9296741,-87.64341420000001
1057758,41.9280083,-87.6416435
1059567,41.9143361,-87.6678721
1069406,41.94675,-87.665476
1072588,41.9353331,-87.67027089999999
1073117,41.8956658,-87.6312223
1044667,41.7830193,-87.6059868
1056905,41.7640694,-87.6024357
1066542,41.7883128,-87.6045656
1068066,41.7783997,-87.61561189999999
1073636,41.7667175,-87.60562860000002
1058329,41.7659977,-87.5631092
1069278,41.736641,-87.586028
1045053,41.870559,-87.6997119
1045669,41.8987095,-87.62054909999999
1066634,41.6996083,-87.7393154
1058941,41.7792332,-87.6837347
1071976,41.7790385,-87.6846409
1063581,41.8017506,-87.63069630000001
1049388,41.880062,-87.75308690000001
1064263,41.8943096,-87.7583334
1066080,41.877362,-87.750174
1068423,41.888409,-87.748176
1048845,41.692088,-87.642776
1051726,41.68478959999999,-87.6433122
1057460,41.688267,-87.626138
1059113,41.6999034,-87.620954
1063425,41.7077722,-87.6198582
1069734,41.7400343,-87.6009832
1050776,41.7223591,-87.6045487
1051078,41.8899907,-87.6281308
1063737,41.9175168,-87.65946029999999
1071216,41.9239478,-87.63695400000002
1069018,41.880798,-87.74313099999999
1069117,41.90141999999999,-87.73501139999999
1047086,41.7042165,-87.6383391
1052134,41.725931,-87.661216
1056318,41.728933,-87.664419
1063844,41.69169400000001,-87.66862700000001
1055653,41.887079,-87.647807
1052137,41.893379,-87.714151
1049848,41.9180075,-87.7651004
1068480,41.9712076,-87.6682859
1069714,41.9015633,-87.63382
1065747,41.8781136,-87.6297982
1068322,41.7264323,-87.5511787
1062757,41.876335,-87.733018
1053544,41.9366803,-87.69530859999999
1052384,41.9180075,-87.7651004
1052929,41.9169541,-87.7271925
1072128,41.777086,-87.68136
1056500,42.00802470000001,-87.65934999999999
1059274,41.9978776,-87.69026009999999
1064255,41.9535756,-87.7672451
1068258,41.7683018,-87.563868
1044539,41.8662915,-87.7154292
1047220,41.8662915,-87.7154292
1047548,41.872796,-87.723123
1069200,41.808081,-87.7075938
1060881,41.9392944,-87.724548
1050685,41.860077,-87.7054934
1059430,41.856417,-87.70845
1058147,41.6921756,-87.60338089999999
1054527,41.7659328,-87.64225449999999
1060765,41.750447,-87.64497
1050782,41.77979699999999,-87.65951299999999
1051297,41.7797929,-87.660114
1052303,41.7797929,-87.660114
1063460,41.77947959999999,-87.66158949999999
1063259,41.903251,-87.643574
1065762,41.8955901,-87.6212686
1048062,41.976135,-87.79115
1051801,41.8933878,-87.6476832
1064056,41.786129,-87.738576
1067933,41.9923861,-87.6960904
1054025,41.7444788,-87.6925141
1051801,41.8933878,-87.6476832
1057798,41.9586688,-87.74416289999999
1056418,42.0546639,-87.6991541
1051050,41.8664736,-87.7019789
1066851,41.86723,-87.7148608
1067813,41.90459389999999,-87.7217476
1071163,41.8996005,-87.7276807
1071300,41.8696233,-87.7240784
1071727,41.8731471,-87.6937974
1072746,41.8838545,-87.70857099999999
1067811,41.75891,-87.57003859999999
1071703,41.717606,-87.56147399999999
1072399,41.7518126,-87.56017539999999
1057446,41.88109679999999,-87.6941011
1069337,41.876754,-87.730199
1050730,41.8198972,-87.763155
1048386,41.8371311,-87.64643199999999
1052409,41.8225858,-87.70441919999999
1070591,41.8058843,-87.6609751
1071013,41.8234676,-87.6961099
1073971,41.9077272,-87.7499479
1065749,41.80933479999999,-87.59941289999999
1065810,41.8017506,-87.63069630000001
1051624,41.7339596,-87.5513232
1059229,41.700437,-87.559917
1047072,41.9171673,-87.73741989999999
1047511,41.89231849999999,-87.7700514
1053426,41.88292149999999,-87.72495359999999
1058788,41.8800529,-87.724419
1059692,41.9531272,-87.7780288
1061262,41.89042999999999,-87.7505185
1067726,41.8669999,-87.7187946
1047905,41.858757,-87.62758099999999
1048106,41.90198720000001,-87.6537609
1044827,41.7447407,-87.69766159999999
1048265,41.739145,-87.5663711
1045248,41.7710905,-87.5915776
1052732,41.7211527,-87.5350658
1060045,41.7661069,-87.6152762
1068352,41.8684423,-87.7093883
1047541,41.7802659,-87.61323329999999
1066710,41.7939371,-87.6451495
1067981,41.721945,-87.58565899999999
1071929,41.744349,-87.57343999999999
1045588,41.796319,-87.7228818
1047011,41.80049899999999,-87.70808199999999
1053895,41.7662513,-87.5756822
1064043,41.797913,-87.70822799999999
1065721,41.779162,-87.708877
1068324,41.76905,-87.6924155
1056341,41.82742820000001,-87.6180528
1060735,41.8017506,-87.63069630000001
1071183,41.8132691,-87.6142493
1057826,41.7330091,-87.5450591
1052564,41.9180075,-87.7651004
1065125,41.9180075,-87.7651004
1068978,41.9180075,-87.7651004
1071318,41.9306767,-87.7874806
1070760,41.8975034,-87.61786339999999
1055982,41.7193816,-87.55265419999999
1051559,41.7504885,-87.5480176
1051690,41.75700399999999,-87.56182
1052990,41.7566991,-87.55820969999999
1053524,41.7474134,-87.55550029999999
1072453,41.8466055,-87.6968783
1060783,41.879311,-87.7609217
1061834,41.8877542,-87.7603807
1056906,41.8845271,-87.7369192
1054621,41.9180075,-87.7651004
1060286,41.940779,-87.7473009
1062132,41.9096207,-87.75182769999999
1070878,41.9180075,-87.7651004
1045891,41.754337,-87.570807
1052586,41.7103434,-87.61288429999999
1049944,41.801163,-87.665142
1047106,41.7080224,-87.56817389999999
1053791,41.7080224,-87.56817389999999
1070613,41.7515524,-87.5595309
1066062,41.9180075,-87.7651004
1046733,41.8574629,-87.6389076
1054861,41.854065,-87.62592599999999
1063887,41.961981,-87.661374
1053389,41.6901477,-87.6233239
1055470,41.8303649,-87.62384019999999
1043926,41.7346605,-87.62539869999999
1048127,41.744825,-87.6575639
1049402,41.75317099999999,-87.614103
1055478,41.749282,-87.606723
1060641,41.7484153,-87.6498196
1069840,41.8654132,-87.6768226
1044981,41.708315,-87.620391
1065997,41.6789698,-87.6205591
1067225,41.6905273,-87.6212955
1061413,41.8017506,-87.63069630000001
1046004,41.7074389,-87.6065337
1053346,41.7065428,-87.6025983
1054071,41.9188808,-87.7092603
1064467,41.9629681,-87.7132093
1045399,41.9037241,-87.6384837
1049529,41.966169,-87.72832299999999
1045985,41.963334,-87.6596321
1047656,42.013005,-87.67266699999999
1052406,41.9910471,-87.65543490000002
1056084,41.9123645,-87.69704949999999
